name_id,xy,page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,entry_name,entry_perprice,entry_caseprice,entry_country,entry_vintage,entry_color,entry_variety,entry_region,entry_province,name_dis,xy_dis,score
d7ps3c-002_2_3,"{2039,-3380}",d7ps3c-002,5020,Other Champagnes and Sparkling Wines,"ST. MICHEL SPARKLING
BURGUNDY (Finger Lakes, NY)",,2.49,26.90,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL SPARKLING BURGUNDY (Finger Lakes,2.49,26.90,,,,,Finger Lakes,Burgundy,10,11,0
d7ps3c-006_1_3,"{1896,-2830}",d7ps3c-006,276,The Great 1964 Burgundies,POMMARD (de Courcel),1964,4.49,48.50,Standard,wine,Still,Red,France,POMMARD de Courcel,4.49,48.50,France,,,,Pommard,,2,62,0
d7ps3c-006_1_8,"{1900,-4083}",d7ps3c-006,228,The Great 1964 Burgundies,NUITS ST GEORGES VAUCRAINS (H. Ganzes),1964,4.79,51.75,Standard,wine,Still,Red,France,NUITS SAINT GEORGES VAUCRAINS,4.79,51.75,France,,,,Nuits St. Georges,,15,34,0
d7qs3p-005_1_30,"{340,-4571}",d7qs3p-005,-1,Champagnes for the Holidays,Mumm's Cordon Rouge Brut,1947,8.18,90.01,Standard,wine,Sparkling,White,France,CORDON ROUGE,8.18,90.01,,,red,,,,12,28,0
d7tg6n-004_1_2,"{831,-2612}",d7tg6n-004,-1,Champagnes for the Holiday,Ledoyen Blanc de Blancs,1959,5.99,68.50,Standard,wine,Sparkling,White,France,LEDOYEN BLANC DE BLANCS,19.59,,,,white,,,,0,23,272
d7tg6n-004_3_30,"{458,-5004}",d7tg6n-004,69,French Champagnes-Bottles,Louis Roederer Rose,1953,11.50,124.00,Standard,wine,Sparkling,Rosé,France,Louis Roederer Rose,11.50,124.00,France,1953,rose,,,,0,31,0
d7tg6n-004_3_7,"{470,-3742}",d7tg6n-004,59,French Champagnes-Bottles,Mumm's Extra Dry,0,6.77,74.49,Standard,wine,Sparkling,White,France,Extra Dry,0.43,74.49,,,,,,,7,43,126.8
d7vc79-003_1_13,"{568,-3948}",d7vc79-003,108,French Champagnes,Piper Heidsieck Cuvee Brut,0,9.15,97.10,Standard,wine,Sparkling,White,France,SIE,9.15,98.82,,,,,,,23,39,0
d7z30t-008_1_5,"{666,-3022}",d7z30t-008,156,French Champagnes on Sale,Moet & Chandon Dom Perignon Brut,1949,11.00,118.80,Standard,wine,Sparkling,White,France,MOET CHANDON DOM PERIGNON BRUT,11.00,118.80,US,1949,,,,,2,278,0
d70597-003_1_1,"{405,-1375}",d70597-003,500,RED COUNTRY WINES,Fitou (Pyrenees),1969,1.99,21.50,Standard,wine,Still,Red,France,FITOU (Pyrenees),1.99,21.50,France,,,,Fitou,,0,62,0
d70597-003_1_3,"{488,-1932}",d70597-003,690,RED COUNTRY WINES,Gamay De Savoie,1970,2.49,26.90,Standard,wine,Still,Red,France,Graves Caves Coo] 690 GAMAYDESAVOIE,2.49,26.90,France,1970,red,Gamay,Savoie,,24,165,0
d7101s-026_1_14,"{431,-3176}",d7101s-026,247,French Champagnes,Moet & Chandon Brut,1969,12.99,140.29,Standard,wine,Sparkling,White,France,MOET CHANDON BRUT,12.99,140.29,US,1969,,,,,2,42,0
d7101s-026_1_2,"{443,-1770}",d7101s-026,94,French Champagnes,Perrier Jouet Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,PERRIER JOUET BRUT,8.95,96.66,France,,,,,,0,83,0
d7101s-026_1_3,"{435,-2026}",d7101s-026,113,French Champagnres,Ledoyen Blanc de Blancs Brut,1969,8.95,98.00,Standard,wine,Sparkling,White,France,LEDOYEN BLANC DE BLANCS BRUT,8.98,98.00,,1980,white,,,,0,36,0.600000000000023
d72013-005_1_1,"{787,-2672}",d72013-005,851,Bordeaux Rouges,MÊDOC,1966,1.49,16.10,Standard,wine,Still,Red,France,CHATEAU DUHART MILHON,2.99,32.30,France,,,,,,19,608,30
d72s3s-001_1_1,"{817,-1499}",d72s3s-001,81,Champagnes and Sparkling Wines,Boyer Brut,1973,4.79,54.65,Standard,wine,Sparkling,White,France,BOYER BRUT,4.79,54.65,,1973,,,,,0,363,0
d72s3s-001_1_3,"{824,-2278}",d72s3s-001,98,Champagnes and Sparkling Wines,Ayala Gold Label Brut,1970,7.99,89.50,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT Our best Champagne The wohderful Champagne AYALA GOLD LABEL BRUT,7.99,89.50,France,1970,,,,Champagne,65,326,0
d72s3s-001_1_8,"{824,-4231}",d72s3s-001,76,Champagnes and Sparkling Wines,Mumm's René Lalou,1969,15.99,172.70,Standard,wine,Sparkling,White,France,MUMM'S RENE LALOU,15.99,172.70,,1969,,,,,1,315,0
d72s3s-002_1_3,"{898,-2342}",d72s3s-002,104,Coteaux Champenois,"Saran Natur, Château de Saran",0,10.98,118.59,Standard,wine,Still,White,France,SARAN NATUR CHATEAU DE SARAN,10.98,118.59,,,,,,,2,332,0
d7388t-004_1_21,"{1062,-3168}",d7388t-004,-1,Champagne,"Pol Roger, Brut",1926,5.25,57.00,Fifth,wine,Sparkling,White,,Brut,5.23,57.00,,,,,,,11,101,0.399999999999991
d7388t-004_2_6,"{3220,-1734}",d7388t-004,-1,Champagnes,"Roederer, Louis Brut",1926,4.50,49.00,Fifth,wine,Sparkling,White,,Brut Fifths,4.50,49.00,,1926,,,,,17,403,0
d7388t-004_2_8,"{3228,-2563}",d7388t-004,-1,Still Champagne,"Association de Viticulteurs Ay, Nature",1934,1.37,15.00,Fifth,wine,Still,White,,Nature Fifths,1.37,15.00,,1934,,,,,31,411,0
d74s3d-003_1_13,"{457,-4116}",d74s3d-003,25,French Champagne,Pommery & Greno Brut,0,8.99,97.09,Standard,wine,Sparkling,White,France,POMMERY GRENO BRUT,8.99,97.09,France,,,,,,2,64,0
d74s3d-003_2_23,"{2242,-4148}",d74s3d-003,53,Other Sparkling Wines,Schramsberg Blanc de Noir (California),1972,13.30,0.00,Standard,wine,Sparkling,White,United States of America,SCHRAMSBERG BLANC DE NOIR (California),13.30,,US,1972,white,,,California,0,67,0
d78g6p-022_1_1,"{774,-713}",d78g6p-022,81,French Champagne and Sparkling Wine on Sale,Boyer Blanc de Blancs Brut,1971,4.99,59.88,Standard,wine,Sparkling,White,France,BOYER BLANC DE BLANCS BRUT,4.99,59.88,,1971,white,,,,0,296,0
d78g6p-022_1_4,"{790,-2238}",d78g6p-022,26,French Champagne and Sparkling Wine on Sale,Charles Hiedsieck Brut,1969,9.95,104.50,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK BRUT,9.95,104.50,France,1969,,,,,2,313,0
d79w2m-004_1_15,"{309,-4466}",d79w2m-004,204,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1953,19.95,215.45,Standard,wine,Still,Red,France,CHATEAU PETRUS (Pomerol),19.95,215.45,France,,,,Pomerol,,13,12,0
d79w2m-004_1_8,"{309,-3693}",d79w2m-004,5095,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1955,19.95,215.45,Standard,wine,Still,Red,France,CHATEAU CHEVAL BLANC Saint Emilion],10.08,218.03,France,,white,,,,24,16,197.4
d79w2m-004_2_1,"{2096,-2377}",d79w2m-004,770,A Library of Rare Old Clarets,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1950,11.95,129.00,Standard,wine,Still,Red,France,CHATEAU LAFITE ROTHSCHILD Pauillag),21.83,129.00,France,,,,,,3,74,197.6
d79w2m-013_2_14,"{338,-3841}",d79w2m-013,208,Red Bordeaux,CHATEAU GISCOURS (Margaux),1964,3.49,37.70,Standard,wine,Still,Red,France,CHATEAU GISCOURS (Margaux),37.70,37.70,France,,,,Margaux,,0,33,684.2
d79w2m-013_3_15,"{2084,-4278}",d79w2m-013,149,Red Bordeaux,CHATEAU LATOUR (Pauillac),1964,9.75,105.30,Standard,wine,Still,Red,France,ALY (Saint Emilion) Hord,9.75,105.30,US,,,,,,24,45,0
d79w2m-014_2_4,"{2033,-3174}",d79w2m-014,72,Champagne for the Holidays,"Veuve Oudinot Vouvray, Cremant Sparkling",0,3.99,43.10,Standard,wine,Sparkling,White,France,VOUVRAY CREMANT SPARKLING,3.99,43.10,France,,,,Vouvray,,15,28,0
d79w2m-023_1_1,"{326,-1883}",d79w2m-023,361,The Very Best of Switzerland,Domaine Clottu Neuchatel,1967,2.75,29.70,Standard,wine,Still,White,Switzerland,NEUCHATEL Domaine Clottu,2.78,29.70,Switzerland,1967,,,,Neuchatel,19,78,0.599999999999996
d79w2m-025_1_2,"{194,-2413}",d79w2m-025,668,Burgandy,"PIN OT NOIR DE MARSANNAY, Clair Dau",1964,2.49,26.90,Standard,wine,Still,Red,France,PINOT NOIR DE MARSANNAY,2.49,26.90,France,,,Pinot Noir,Marsannay,,12,128,0
d79w2m-026_1_5,"{289,-3654}",d79w2m-026,319,The Great White Burgandies of the Blessed 1966 vintage,CHASSAGNE-MONTRACHET,1964,3.49,37.70,Standard,wine,Still,White,France,CHASSAGNE MONTRAGCHET,3.49,37.70,France,,,,Chassagne Montrachet,,2,42,0
d79w2m-026_1_7,"{289,-4552}",d79w2m-026,351,The Great White Burgandies of the Blessed 1966 vintage,CHABLIS BOUGROS,1964,3.99,43.10,Standard,wine,Still,White,France,CHABLIS BOUGROS,3.99,43.10,France,,,,Chablis,,0,38,0
d79w2m-026_2_6,"{2103,-3547}",d79w2m-026,352,The Great White Burgandies of the Blessed 1966 vintage,CHEVALIER MONTRACHET,1964,8.95,96.65,Standard,wine,Still,White,France,CHEVALIER MONTRACHET,8.95,96.65,France,,,,Chevalier Montrachet,,0,30,0
d79w2m-029_2_4,"{2018,-3119}",d79w2m-029,420,Clarets of the 1962 Vintage,"CHATEAU COS D’ESTOURNEL
 (St. Estephe)",1962,4.29,46.35,Standard,wine,Still,Red,France,CHATEAU COS (Saint Estephe),4.29,46.38,,,,,,,14,70,0
d79w2m-034_1_14,"{341,-2988}",d79w2m-034,1012,The Wines of Alsace,"RIESLING SUPERIEUR, Nicolas",1966,2.19,23.65,Standard,wine,Still,White,Germany,RIESLING SUPERIEUR Nicolas,2.19,23.65,,1966,,Riesling,,,1,2,0
d79w2m-034_1_26,"{354,-4401}",d79w2m-034,597,White Wines of the Rhone Valley,"CONDRIEU, Chateau du Rozay",1964,4.99,53.90,Standard,wine,Still,White,France,CONDRIEU Chateau Rozay,4.99,53.90,France,1964,,,Condrieu,,4,6,0
d79w2m-034_1_7,"{334,-2291}",d79w2m-034,447,The Wines of the Loire Valley,"CHINON, Asher",1966,2.49,26.90,Standard,wine,Still,,France,CHINON Asher,2.49,25.49,France,1966,,,Chinon,,1,8,0
d79w2m-034_2_8,"{2104,-2446}",d79w2m-034,5029,The Interesting Country Wines of France,"IURANCON SEC, Nicolas",1966,1.49,16.10,Standard,wine,Still,,France,JURANCON SEC Nicolas,1.40,16.10,France,1966,,,Jurancon Sec,,2,10,1.8
d79w2m-037_2_5,"{2071,-4180}",d79w2m-037,634,The Good 1960 and 1963 Clarets,CHATEAU LATOUR (Pauillac),1963,4.49,48.50,Standard,wine,Still,Red,France,CHATEAU LATOUR (Pauillac),4.49,48.50,France,,,,Pauillac,,0,13,0
d79w2m-038_2_6,"{255,-4498}",d79w2m-038,205,White Bordeaux,"MOUTON CADET BLANC, Baron Philippe de Rothschild",1966,2.97,32.10,Standard,wine,Still,White,France,205 MOUTON CADET BLANC Baron Philippe de Rothschild Discriminating dedicated,2.97,32.10,France,1966,white,,,,30,103,0
d79w2m-038_3_6,"{1985,-4593}",d79w2m-038,254,White Bordeaux,CHATEAU D’YQUEM (Sauternes),1959,9.95,107.45,Standard,wine,Still,White,France,WHALLAU DV'YQUEM (Sauternes) The most most,9.95,107.45,,1959,,,Sauternes,,19,160,0
d7bc7n-029_1_5,"{161,-4220}",d7bc7n-029,28,French Champagnes on Sale,"Mesnil, Blanc de Blancs",1964,6.49,73.50,Standard,wine,Sparkling,White,France,MESNIL BLANC DE BLANCS,6.49,73.50,,1964,white,,,,1,25,0
d7f598-021_3_2,"{469,-4925}",d7f598-021,-1,The Important Champagne Event of 1975,English Cuvee Brut,1969,10.95,118.26,Standard,wine,Sparkling,White,France,ENGLISH CUVEE BRUT Need,10.95,118.26,,1969,,,,,5,53,0
d7g01t-007_1_5,"{2503,-4576}",d7g01t-007,54,The Champagnes of Moet & Chandon,Brut Imperial,0,167.49,0.00,Salmanazar,wine,Sparkling,White,France,Salamanazar,167.49,,,,,,,,11,297,0
d7g01t-025_1_15,"{527,-2914}",d7g01t-025,72,French Champagnes,Lanson Red Label Brut,1969,12.85,138.78,Standard,wine,Sparkling,White,France,LANSON RED LABEL BRUT,12.85,138.78,France,1969,red,,,,0,160,0
d7g01t-025_2_2,"{2140,-2345}",d7g01t-025,1188,Other Sparkling Wines from France,Kriter Brut,0,5.49,60.30,Standard,wine,Sparkling,White,France,KRITER BRUT,5.49,60.30,France,,,,,,0,144,0
d7g01t-025_2_3,"{2148,-2510}",d7g01t-025,21,Other Sparkling Wines from France,Langlois Chateau Blanc de Blancs,0,5.95,64.26,Standard,wine,Sparkling,White,France,LANGLOIS CHATEAU BLANC BLANGS ESL SSN Tea CCE INN,5.95,64.26,France,,white,,,,22,145,0
d7g59k-003_1_2,"{468,-2790}",d7g59k-003,-1,White Burgundy,"Meursault, Clos de Tesson",1969,45.00,0.00,Standard,wine,Still,White,France,Meursault Clos de Tesson,45.00,,France,,,,Meursault,,1,113,0
d7h014-014_2_3,"{3296,-2221}",d7h014-014,28,Other European Sparkling Wines,Sablant Brut (Loire),0,6.99,75.50,Standard,wine,Sparkling,White,France,GRAN CODORNIU,39.95,432.00,Spain,,,,,,16,76,659.2
d7h59w-017_1_2,"{384,-2887}",d7h59w-017,81,Champagnes on Sale,Boyer Brut,1959,3.49,39.75,Standard,wine,Sparkling,White,France,BOYER BRUT (Haut Savoie),3.49,39.75,France,1959,,,Savoie,,14,52,0
d7js34-026_1_29,"{671,-4643}",d7js34-026,15,Pick Your Favorite French Champagne,Louis Roederer Cristal,1959,13.80,149.00,Standard,wine,Sparkling,White,France,Moet Chandon Dom Perignon,13.00,140.44,France,1959,,,,,20,28,16
d7kw23-008_1_2,"{376,-2669}",d7kw23-008,110,French Champagne,Pierre Cartier Brut Rose,,5.29,57.13,Standard,wine,Sparkling,Rosé,France,PIERRE CARTIER BRUT ROSE,5.29,57.13,,,rose,,,,0,43,0
d7kw23-008_1_3,"{348,-2944}",d7kw23-008,28,French Champagne,Mesnil Blanc de Blancs,1964,5.99,68.50,Standard,wine,Sparkling,White,France,MESNIL BLANC DE BLANCS,5.99,68.50,,1964,white,,,,0,55,0
d7kw23-008_1_9,"{384,-5005}",d7kw23-008,98,French Champagne,Moet & Chandon Dom Perignon,1962,14.50,156.60,Standard,wine,Sparkling,White,France,MOET CHANDON DOM PERIGNON The most Champagne,14.50,156.60,,1962,,,,Champagne,21,40,0
d7kw23-009_1_8,"{498,-3060}",d7kw23-009,813,Red Wines from the Rhone Valley,Cotes Du Rhone Rouge (Nicolas),1966,1.29,13.95,Standard,wine,Still,Red,France,CROZES HERMITAGE (Nicolas),1.99,21.50,,1967,,,Crozes Hermitage,,13,22,14
d7kw23-009_1_9,"{494,-3187}",d7kw23-009,388,Red Wines from the Rhone Valley,Crozes Hermitage (Nicolas),1967,1.99,21.50,Standard,wine,Still,Red,France,GIGONDAS,2.29,24.75,France,1960,,,Gigondas,,21,26,6
d7ms3r-029_2_9,"{2275,-3629}",d7ms3r-029,53,American Champagnes,Schramsberg Blanc de Blancs,1968,6.99,79.50,Standard,wine,Sparkling,White,United States of America,SCHRAMSBERG BLANC DE BLANCS EYP Snip SUn SOE,6.99,79.50,US,1968,white,,,,17,201,0
d7ms3r-030_1_13,"{582,-3846}",d7ms3r-030,24,Other Sparkling Wines,Henkel Trocken,0,5.31,57.35,Standard,wine,Sparkling,White,Germany,HENKEL TROCKEN,5.31,57.35,,,,,,,0,175,0
d7ms3r-030_1_6,"{574,-2545}",d7ms3r-030,1183,French Sparkling Wines,Kritter Brut,0,4.89,52.51,Standard,wine,Sparkling,White,France,KRITER BRUT,4.89,52.51,France,,,,,,1,171,0
d7nk5r-002_1_4,"{499,-3252}",d7nk5r-002,155,Champagnes on Sale,Ayala Gold Label Brut,1961,5.99,68.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,5.99,68.50,France,1961,,,,,0,116,0
d7nk5r-002_1_7,"{463,-4036}",d7nk5r-002,22,Champagnes on Sale,Pommery & Greno Brut,0,7.75,83.39,Standard,wine,Sparkling,White,France,POMMERY GRENO BRUT,7.75,83.39,France,,,,,,2,91,0
d7pp4q-023_1_13,"{384,-2653}",d7pp4q-023,49,French Champagne,Moet & Chandon Brut Imperial,0,10.99,118.69,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK BRUT,10.99,118.69,France,,,,,,24,22,0
d7ps3c-006_1_2,"{1896,-2614}",d7ps3c-006,-999,The Great 1964 Burgundies,NUITS ST GEORGES VAUCRAINS (H. Ganzes),1964,4.79,51.75,Standard,wine,Still,Red,France,CHAMBOLLE MUSIGNY Cambola Celebrated Here,3.99,43.10,France,,,,Chambolle Musigny,,35,59,16
d7ps3c-006_2_7,"{302,-5027}",d7ps3c-006,224,The Great 1964 Burgundies,BEAUNE CENT VIGNES (Duchet),1964,3.79,40.95,Standard,wine,Still,Red,France,BEAUNE CENT VIGNES Duchet The Beaune,3.79,40.95,France,,,,Beaune,,12,105,0
d7ps3c-006_2_8,"{302,-5216}",d7ps3c-006,-999,The Great 1964 Burgundies,NUITS ST GEORGES VAUCRAINS (H. Ganzes),1964,4.79,51.75,Standard,wine,Still,Red,France,MOREY SAINT DENIS CLOS BUSSIEREY Roumier,3.99,43.10,,,,,,,33,78,16
d7sg6b-014_1_6,"{751,-2970}",d7sg6b-014,32,Champagnes and Sparkling Wines,Lanson Black Lable Brut,0,10.65,115.02,Standard,wine,Sparkling,White,France,LANSON BLACK LABEL BRUT,10.65,115.02,France,,,,,,2,365,0
d7tg6n-004_3_11,"{478,-3966}",d7tg6n-004,11,French Champagnes-Bottles,Charles Heidsieck Brut,0,6.99,75.49,Standard,wine,Sparkling,White,France,Charles Heidsieck Brut,6.99,75.49,France,,,,,,0,43,0
d7tg6n-004_4_10,"{2122,-4266}",d7tg6n-004,79,French Champagnes-Magnums,Piper Heidsieck Cuvee Brut,0,15.70,84.78,Magnum,wine,Sparkling,White,France,Piper Heidsieck Cuvee Brut,15.70,84.78,France,,,,,,0,18,0
d7vc79-003_1_18,"{528,-4638}",d7vc79-003,247,French Champagnes,Moet Dry Imperial,1964,10.15,109.62,Standard,wine,Sparkling,White,France,DRY,0.62,10.15,,,,,,,14,13,190.6
d7vc79-003_2_13,"{2228,-4717}",d7vc79-003,105,American Champagnes,Beaulieu Vineyard Private Reserve Brut,0,6.65,71.82,Standard,wine,Sparkling,White,United States of America,BEAULIEU VINEYARD PRIVATE RESERVE BRUT,6.65,,US,,,,,,0,16,0
d7vc79-026_2_7,"{2132,-2291}",d7vc79-026,734,The Wines of America / Red Wines,Hanzell Pinot Noir,1966,7.99,86.30,Standard,wine,Still,Red,United States of America,"",7.99,7.99,,,,,,,18,32,0
d7w88z-016_1_2,"{640,-2317}",d7w88z-016,155,French Champagne on Sale,Ayala Gold Label Brut,1961,5.49,60.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,5.49,60.50,France,1961,,,,,0,56,0
d7ws37-000_1_16,"{749,-3599}",d7ws37-000,N,Moselles Wines,Graacher Himmelreich,1947,1.79,19.95,Standard,wine,Still,White,Germany,GRAACHER HIMMELREICH (Original Growth Heidemanns),1.79,19.95,Argentina,1947,,,,,29,163,0
d7z30t-008_1_3,"{663,-2320}",d7z30t-008,33,French Champagnes on Sale,Fortnum & Mason English Market Brut,1952,5.49,61.50,Standard,wine,Sparkling,White,France,FORTNUM MASON ENGLISH MARKET BRUT,5.49,61.50,,1952,,,,,2,257,0
d7z30t-008_1_4,"{676,-2666}",d7z30t-008,74,French Champanges on Sale,Pommery & Greno Reserve Rainier III Brut,0,5.99,68.50,Standard,wine,Sparkling,White,France,POMMERY GRENO RESERVE RAINIER III BRUT,5.99,68.50,France,,,,,,2,275,0
d7z30t-008_2_1,"{663,-3499}",d7z30t-008,28,Other World-Famous Champagnes,Cramant Blanc de Blancs,1953,5.49,61.50,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT This Brut Cha strongly AYALA GOLD LABEL BRUT Wine lists restaurants Frar FORTNUM MASON ENGLISH Champagne POMMERY GRENO RESERVE This Champagne MOET CHANDON DOM PERI Dom Perign The United States December suggest OTHER CRAMANT BLANC DE BLANCS AYALA GOLD LABEL BRUT 1949,5.49,61.50,France,1953,white,,,Champagne,84,131,0
d7z30t-008_3_6,"{2296,-3987}",d7z30t-008,26,Other World-Famous Champagnes,Charles Heidsieck Brut,1949,8.56,91.89,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK BRUT,8.56,91.89,France,,,,,,0,96,0
d7101s-026_1_26,"{411,-4030}",d7101s-026,20,French Champagnes,Laurent Perrier Grand Siecle,1966,25.95,280.96,Standard,wine,Sparkling,White,France,LAURENT PERRIER GRAND SIECLE,5.95,200.96,France,,,,,,0,24,400
d7101s-026_1_30,"{411,-4302}",d7101s-026,55,French Champagnes,Taittinger Blanc de Blancs,1969,25.98,286.82,Standard,wine,Sparkling,White,France,TAITTINGER BLANC DE BLANCS,25.98,286.82,France,1969,white,,,,0,26,0
d7101s-026_2_4,"{2058,-4262}",d7101s-026,83,American Champagnes,Almaden Brut (Calif.),0,5.59,60.37,Standard,wine,Sparkling,White,United States of America,ALMADEN BRUT (Calif),5.59,60.37,,,,,,,1,27,0
d72013-005_1_9,"{831,-3684}",d72013-005,115,Bordeaux Rouges,CHATEAU LAFITE-ROTHSCHILD (Pauillac),1962,8.95,96.75,Standard,wine,Still,Red,France,CHATEAU LATOUR,17.50,189.00,France,,,,Pauillac,,23,517,171
d7388t-004_1_12,"{1087,-1974}",d7388t-004,-1,Champagnes,"Lanson, Extra Dry",1928,10.80,58.50,Magnum,wine,Sparkling,White,,Bera Dry Jeraboams,21.60,58.50,,,,,,,16,126,216
d73s33-006_1_1,"{544,-1421}",d73s33-006,2,"""Best Buys"" in Champagne for the New Years Celebration",St. Michel Brut (N.Y.),0,2.79,31.50,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL BRUT,2.79,31.50,,,,,,,11,173,0
d74s3d-003_2_21,"{2242,-3400}",d74s3d-003,111,Other Sparkling Wines,Deschamps Blanc de Blancs Brut (New York),0,5.99,68.73,Standard,wine,Sparkling,White,United States of America,DESCHAMPS BLANC DE BLANCS BRUT (New York),3.99,46.75,US,,white,,,New York,0,67,40
d77p4p-013_1_19,"{758,-2694}",d77p4p-013,34,French Champagne - Bottles,Louis Roederer Brut,1964,9.60,103.75,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK BRITISH CUVEE,9.69,104.66,France,1962,,,,,23,82,1.8
d7988p-009_1_2,"{608,-2434}",d7988p-009,32,French Champagnes,Ayala Gold Label Brut,1949,4.99,56.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,56.50,,France,1949,,,,,0,198,1030.2
d79w2m-008_1_8,"{435,-3449}",d79w2m-008,647,"Original

Abfullung","GRAACHER HIMMELREICH TROCKENBEERENAUSLESE, Friedrich Wilheim Gymnasium",1959,45.00,,Standard,wine,Still,,Germany,GRAACHER HIMMELREICH TROCKENBEERENAUSLESE Original Abiuliune Friedrich Wilheim GUITNASIUIM,45.00,,Argentina,1959,,,,,23,39,0
d79w2m-013_2_4,"{328,-2101}",d79w2m-013,848,Red Bordeaux,"CHATEAU COUTELIN MERVILLE
 (St. Estephe)",1964,2.29,24.75,Standard,wine,Still,Red,France,Att Calon Segur SIM,0.99,24.75,New Zealand,,,,,,30,61,26
d79w2m-013_2_5,"{332,-2296}",d79w2m-013,359,Red Bordeaux,"CHATEAU PICQUE-CAILLOU
 (Graves)",1964,2.79,30.15,Standard,wine,Still,Red,France,SECA Entirely Exiraordinars Sree,2.79,30.15,,,,,,,28,59,0
d79w2m-013_3_10,"{2084,-3265}",d79w2m-013,814,Red Bordeaux,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1964,6.95,75.05,Standard,wine,Still,Red,France,CHATEAU TOUR HAUT BRION (Graves),5.99,9.64,France,,,,Graves,,11,66,19.2
d79w2m-014_2_1,"{2046,-1772}",d79w2m-014,2,Champagne for the Holidays,St. Michel Brut,0,2.79,30.15,Standard,wine,Sparkling,White,United States of America,ANU SAINT MICHEL BRUT (Finger Lakes,2.79,30.15,US,,,,Finger Lakes,,22,41,0
d79w2m-014_2_2,"{2033,-2311}",d79w2m-014,5020,Champagne for the Holidays,St. Michel Sparkling Burgundy,0,2.49,26.90,Standard,wine,Sparkling,Red,United States of America,SAINT MICHEL SPARKLING BURGUNDY (Finger Lakes,2.49,26.90,,,,,Finger Lakes,Burgundy,18,35,0
d79w2m-025_1_4,"{218,-3067}",d79w2m-025,250,Burgandy,"SANTENAY, Clair Dau",1964,3.49,37.70,Standard,wine,Still,Red,France,SANTENAY Clair Dau,3.49,37.70,France,,,,Santenay,,1,40,0
d79w2m-025_1_5,"{218,-3264}",d79w2m-025,244,Burgandy,"MONTHELIE, Potinet-Ampeau",1964,3.49,37.70,Standard,wine,Still,Red,France,MONTHELIE Potinet Ampeau,3.49,37.70,France,,,,Monthelie,,2,40,0
d79w2m-029_1_9,"{242,-4697}",d79w2m-029,570,Clarets of the 1962 Vintage,CHATEAU LYNCH BAGES (Pauillac),1962,3.99,43.10,Standard,wine,Still,Red,France,CHATEAU LYNCH BAGES,3.99,43.10,France,,,,,,11,74,0
d79w2m-029_2_11,"{2011,-5049}",d79w2m-029,162,Clarets of the 1962 Vintage,CHATEAU HAUT BRION (Graves),1962,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU HAUT BRION (Graves),9.95,107.45,France,,,,Graves,,0,2,0
d79w2m-029_2_2,"{2021,-2551}",d79w2m-029,708,Clarets of the 1962 Vintage,"CHATEAU LEOVILLE LASCASES
 (St. Iulien)",1962,3.99,43.10,Standard,wine,Still,Red,France,CHATEAU LEOVILLE LASCASES (Saint Julien],2.89,43.10,US,,,,,,7,69,22
d79w2m-029_2_7,"{2014,-3893}",d79w2m-029,147,Clarets of the 1962 Vintage,CHATEAU PETRUS (Pomerol),1962,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU PETRUS (Pomerol),9.95,107.45,France,,,,Pomerol,,0,15,0
d79w2m-030_1_9,"{362,-4415}",d79w2m-030,550*,Red Burgundies,"NUITS ST. GEORGES, LES

PERDRIX, Mugneret",1966,4.49,48.50,Standard,wine,Still,Red,France,NUITS SAINT GEORGES LES PERDRIX Mugneret,4.49,48.50,France,,,,Nuits St. Georges,,8,87,0
d79w2m-034_2_30,"{2114,-4718}",d79w2m-034,5089,Wines of Portugal,GRANDIO (like white Graves),,1.79,19.35,Standard,wine,Still,,Portugal,GRAND]JO (like Graves),1.79,19.35,France,,white,,Graves,,8,20,0
d79w2m-034_2_6,"{2100,-2325}",d79w2m-034,856,The Interesting Country Wines of France,SCIATINO BLANC (Corsica),1966,1.49,16.10,Standard,wine,Still,,France,SCIATINO BLANC (Corsica),1.49,16.10,,1966,white,,,,0,6,0
d7g01t-007_1_1,"{2227,-4181}",d7g01t-007,44,The Champagnes of Moet & Chandon,White Star Extra Dry,0,9.99,107.89,Standard,wine,Sparkling,White,France,Bottle,9.99,107.89,,,,,,,17,49,0
